isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000367710.7	7.44671	36.64959	1.44295	32.85074
ENST00000367762.2	4.40479	9.081	2.35092	13.21166
ENST00000367763.8	78.25871	91.28823	64.67433	68.58354
ENST00000367800.8	47.46676	265.21183	50.03792	113.71793
ENST00000367812.6	0	175.38596	0	105.88591
ENST00000367814.8	67.22924	470.1711	24.28054	333.12143
ENST00000367815.9	236.26618	862.51904	473.88564	703.9931
ENST00000367816.5	687.11134	20.31891	5e-5	14.45474
ENST00000367846.8	775.59661	694.20935	750.78989	510.94444
ENST00000367862.9	129.81193	3.79468	247.02199	8.86497
ENST00000367865.5	33.58282	10.85301	30.89466	6.78366
ENST00000367866.7	219.9371	532.42722	76.20985	235.52699
ENST00000367879.9	129.90919	235.82153	73.94936	257.20388
ENST00000367998.5	9.49389	1.98442	0	5.70893
ENST00000367999.9	71.23771	98.04789	67.86014	104.1759
ENST00000368008.5	60.95324	34.00863	82.89993	16.76646
ENST00000368009.7	131.19222	229.94834	239.23264	257.1619
ENST00000368128.6	39.92387	53.97755	7.5409	43.1264
ENST00000368194.8	461.49545	236.1555	438.92379	252.93607
ENST00000368291.6	78.10234	81.39746	10.598	111.01962
ENST00000368320.7	253.49265	195.60136	275.69502	206.19004
ENST00000368321.8	147.44232	264.11779	179.48899	212.53911
ENST00000368330.6	0	3.86911	0	66.88077
ENST00000368331.6	49.95212	63.532470000000004	13.07884	110.64005
ENST00000368339.9	2.89502	9.46783	42.28953	0
ENST00000368340.9	20.21861	13.49833	37.91577	12.71372
ENST00000368347.8	25.51768	21.61211	15.31863	48.93696
ENST00000368349.8	25.51768	34.81499	14.9639	41.80162
ENST00000368352.10	19.14803	34.54192	8.90316	34.9906
ENST00000368354.7	12.26938	2.18059	1.98617	4.05813
ENST00000368383.7	1.70074	0	13.61503	3.4008
ENST00000368445.9	299.36312	132.64725	204.81482	241.3037
ENST00000368450.5	33.81666	34.80691	13.56522	20.08278
ENST00000368453.8	33.81666	34.80691	13.56522	20.08278
ENST00000368498.7	176.31919	66.57348	225.44587	33.8706
ENST00000368585.3	7.54412	29.52385	37.35363	19.66636
ENST00000368586.10	76.72407	54.24065	48.17446	0
ENST00000368590.9	205.53366	96.53774	183.48429	83.8212
ENST00000368676.8	162.12822	0	1.62622	0
ENST00000368679.8	10.63817	5	27.686889999999998	5.42857
ENST00000368705.2	3	17	4	74
ENST00000368706.9	289	120.63863	163	328.46361
ENST00000368715.5	6.46744	31.92485	12.31642	58.12454
ENST00000368716.9	10.66933	398.34583	18.11995	1368.52283
ENST00000368802.8	92.09143	97.16564	810.97369	283.47574
ENST00000368836.7	74.05059	100.60357	32.0798	66.78564
ENST00000368888.9	122.12896	20.25467	144.46404	27.2598
ENST00000368890.8	6.78542	12.8889	38.9992	11.95684
ENST00000368912.7	37.1513	23.72596	28.48554	0.17858
ENST00000368913.7	1e-5	9.45152	0	42.33386
ENST00000368914.8	81.64253	84.93376	39.97507	92.47072
ENST00000368934.1	0	0	0	7.78883
ENST00000368935.1	5.61225	4.17652	8.56681	2.81097
ENST00000368936.5	27.87921	53.62703	18.69466	56.78485
ENST00000368984.8	2014.73351	389	1469.35031	854
ENST00000368986.9	625.47894	331	380.23135	193
ENST00000369075.8	240.65306	149.98297	215.47103	122.98275
ENST00000369093.6	616.66118	407.97781	542.22554	336.03117
ENST00000369244.7	224.32117	249.91071	100.32973	256
ENST00000369256.6	10.03958	12.3292	0	20.67473
ENST00000369285.7	32.88166	11.29934	24.64268	0
ENST00000369286.1	0	20.89817	1e-5	38.02602
ENST00000369287.8	396.9189	190.69402	474.31484	131.36515
ENST00000369329.8	286.37221	101.60869	249.85482	128.11375
ENST00000369332.7	283.81075	887.64364	283.88312	466.13092
ENST00000369404.3	9.76474	4.0289	7.0918	13.07718
ENST00000369405.7	101.96493	175.3624	91.65456	186.01498
ENST00000369452.9	324.14464	217.84484	234.37748	171.20097
ENST00000369562.9	15	158.99305	34.18536	83
ENST00000369598.5	7.17556	4e-5	11.11255	8.60219
ENST00000369604.6	265.6253	446.91006	146.96286	229.3359
ENST00000369622.8	596.61911	0	502.52516	0
ENST00000369649.8	18.044	9.79038	7.0302	7.27771
ENST00000369779.9	14.49833	1.50958	9.94468	0
ENST00000369781.8	0	0	7.45851	0
ENST00000369784.9	0	41.20533	0	1e-5
ENST00000369838.6	196.9291	861.52534	127.02235	599.00273
ENST00000369839.4	41.32675	92.22165	81.17195	109.25058
ENST00000369850.10	85.09762	58.59228	44.46021	113.31293
ENST00000369856.8	696.40374	275.62714	491.37953	442.28492
ENST00000369903.6	4.00215	11.54536	3.77777	29.54247
ENST00000369904.7	21.40575	93.40794	30.73837	48.32753
ENST00000369907.7	50.80072	417.99105	57.03208	437.19643
ENST00000369908.9	206.5926	0	104.62535	4.76342
ENST00000369909.7	50.80072	2e-5	57.03208	3e-5
ENST00000369967.7	33.41111	23.86969	5.52628	28.25578
ENST00000370012.1	0	0	0	0
ENST00000370033.9	226.10272	155.93005	164.94667	117.83025
ENST00000370053.3	444.97832	673.8772	343.78585	745.68343
ENST00000370055.5	33.41136	88.83954	9.6045	104.22456
ENST00000370060.7	7.08357	1e-5	8.20165	18.09627
ENST00000370069.5	0	57.36096	10.12986	95.92936
ENST00000370077.2	48.64495	86.63904	29.13582	75.07064
ENST00000370103.9	203.40795	240.16669	196	101.33835
ENST00000370210.3	9.01808	0	2.08148	2.08728
ENST00000370211.10	107.0889	159.4503	65.29633	156.55996
ENST00000370220.1	298.64095	110.26366	205.58174	100.20811
ENST00000370223.7	11.18323	63.96082	5.76616	61.0363
ENST00000370249.3	8.4114	1.80181	4.88813	5.72169
ENST00000370251.3	132.07022	1e-5	19.7712	1e-5
ENST00000370271.7	55.23997	87.35777	86.12529	100.76742
ENST00000370345.8	15.80143	31.38277	21.07444	20.75792
ENST00000370360.8	304.14835	384.55292	200.89318	267.48583
ENST00000370390.7	29.64645	88.74161	11.61886	72.37973
ENST00000370399.6	1.7293	0	2.80882	0
ENST00000370404.5	10.2538	5.71528	4.6848	19.42636
ENST00000370406.8	118.52352	93.80885	65.8415	127.56164
ENST00000370447.3	213.8276	27.84818	211.55264	31.7287
ENST00000370452.7	15.05097	28.66536	39.16024	16.49742
ENST00000370455.8	256.51782	118.48787	353.93059	85.77259
ENST00000370461.5	46.24832	24.66313	67.53185	14.66993
ENST00000370557.5	51.75811	72.33871	20.9989	25.57695
ENST00000370610.7	4.60065	10.20173	6.18907	17.30448
ENST00000370615.3	9.15155	0	31.37343	0
ENST00000370621.7	6e-5	4.24798	1.1e-4	0
ENST00000370765.11	251.28771	98.43693	391.01125	127.28064
ENST00000370788.6	325.07581	315.39468	530.39054	131.38369
ENST00000370823.8	61.55494	71.40749	76.40778	96.51074
ENST00000370833.7	9	89	17.8483	166.85194
ENST00000370836.6	0	0	2.54634	0
ENST00000370846.8	17.86209	27.43946	10.48344	29.83506
ENST00000370854.7	99.39059	52.58621	97.34316	66.5754
ENST00000370920.8	687.44928	1334.26108	733.99255	675.87291
ENST00000370958.5	1.12642	1	5.06162	0
ENST00000371022.3	17.95885	4.1766	33.22867	4.06754
ENST00000371023.7	3.52797	5.23185	0	13.5698
ENST00000371026.8	61.31111	61.69552	56.10987	30.19099
ENST00000371037.9	404.04142	34.0323	651.03645	16.04596
ENST00000371039.5	8.17633	9.68059	0	5.14393
ENST00000371069.5	100.88359	38.63369	146.61166	40.85547
ENST00000371144.7	21.35663	18.60523	18.84498	38.71943
ENST00000371145.8	380.78677	180.85172	441.11034	296.74485
ENST00000371157.7	401.7842	376.77046	418.64021	321.4345
ENST00000371177.2	57.91309	19.82307	18.89477	19.48009
ENST00000371180.7	3.65078	436.49976	7.25404	187.92266
ENST00000371287.3	18.65321	2	10.52259	0
ENST00000371319.8	549.58413	331.85036	456.02964	316.8718
ENST00000371320.8	7.18771	3.73424	4.3557	28.16721
ENST00000371322.11	29.936889999999998	97.58667	21.72717	283.8695
ENST00000371323.3	7.28077	31.99523	14.56368	75.00312
ENST00000371327.3	102.85846	771.92665	51.73491	382.08532
ENST00000371413.4	0	6.89004	3.65642	1.22461
ENST00000371418.9	1	52.19643	4.17303	13.69909
ENST00000371541.5	49.00333	23.65151	29.05946	43.77993
ENST00000371544.7	577.17311	1123.25608	605.51584	1083.65999
ENST00000371605.7	191.88073	167.50064	137.84225	247.7041
ENST00000371761.4	50.7308	11.8692	45.69012	7.5077
ENST00000371922.1	2.81309	8.23479	9.8809	3.75902
ENST00000371924.5	3.20582	0	6.88083	0
ENST00000371926.8	31.1043	43.80158	18.21361	40.00735
ENST00000371927.7	1.87679	6.96363	10.02466	3.23363
ENST00000371933.8	51.50145	10.94181	124.72339	24.15084
ENST00000372023.7	39.6889	79.47425	55.06843	74.8114
ENST00000372047.7	26.55557	30.932	29.91834	39.31245
ENST00000372050.8	50.00287	56.73691	7.01899	55.45154
ENST00000372098.7	57.73318	59.46823	34.78937	65.22887
ENST00000372115.7	28.5404	75.56835	27.52344	17.80591
ENST00000372158.6	247.89256	142.26504	183.51809	202.55303
ENST00000372195.5	264.92926	351.27785	223.79764	503.78469
ENST00000372269.7	0	0	0	0
ENST00000372271.4	6.2128	20.7389	12.83406	27.3617
ENST00000372324.6	449.73019	528.21216	274.31775	508.54412
ENST00000372383.9	11.44462	16.54164	8.55448	5.54574
ENST00000372390.8	382.13137	398.15866	373.80755	271.72185
ENST00000372397.6	126.61111	233.2997	106.83379	164.71434
ENST00000372538.8	129.81708	35.0175	206.2003	32.91734
ENST00000372539.3	29.83273	0.48456	29.37368	3.46153
ENST00000372583.6	40.26497	44.53357	42.78536	32.87776
ENST00000372687.4	23.26575	37.88336	13.21547	32.02625
ENST00000372755.7	340.30995	629.23354	324.92491	668.2504
ENST00000372838.9	34.3	77.95682	46.61692	146.25
ENST00000372842.5	14.7	10.04318	18.38308	15.75
ENST00000372849.8	7.98336	9.72829	18.68115	2.10211
ENST00000372917.9	0.99735	8.67323	0	0
ENST00000372919.8	98.53185	5.16919	122.8105	5.48631
ENST00000372921.10	547.86019	404.92013	356.15044	445.7896
ENST00000372922.8	18.03874	0	0	8.73217
ENST00000372923.8	3e-5	1e-5	31.97993	2e-5
ENST00000372935.5	1.44145	3.31232	4.00027	0
ENST00000372936.4	39.38953	14.93966	23.91779	35.54997
ENST00000372939.5	0	11.38611	7.33106	0
ENST00000372958.2	138	3.00018	248	0
ENST00000372972.7	108.09091	192.64815	98.18182	278.12245
ENST00000373006.5	2.15166	3.02044	7.54895	15.46066
ENST00000373010.5	2.07276	16.93476	6.08742	0
ENST00000373021.1	7.22154	11.19965	24.51546	15
ENST00000373024.8	42.44433	13.85499	51.23409	14.62293
ENST00000373027.5	115.30327	113.94537	89.61252	106.78662
ENST00000373064.9	44.23999	8.65675	42.41717	16.98118
ENST00000373066.9	11.1676	0	9.76486	0
ENST00000373068.6	74.36164	102.34795	67.42353	141.50985
ENST00000373069.10	93.38995	8.89982	129.78788	31.5781
ENST00000373129.7	41.2163	22.8324	15.48539	30.28938
ENST00000373130.7	5.62925	14.01434	0	6.17895
ENST00000373132.4	228.38538	330.54574	163.79868	424.96547
ENST00000373133.6	15.03139	11.56792	3.86874	20.02403
ENST00000373135.8	2.05224	0	1.97768	0
ENST00000373189.6	16.28763	51.66954	15.08584	56.23569
ENST00000373225.7	57.79501	21.76019	32.96089	29.59478
ENST00000373237.4	1250.12137	1537	889.30705	1312.99998
ENST00000373247.7	198.93287	226.08589	107.94348	232.80881
ENST00000373379.5	12.90865	13.0542	8.15342	7.31118
ENST00000373383.9	48.78961	55.92019	51.82547	38.18245
ENST00000373418.7	842.59092	866.97489	664.96371	855.14331
ENST00000373422.8	35.5956	18.03938	37.52389	26.45645
ENST00000373480.1	0	17.8741	0	34.14763
ENST00000373481.7	43.07547	147.64139	65.16343	202.32587
ENST00000373618.1	5.94401	78.59076	7.69373	15.20435
ENST00000373619.7	32.13232	0	34.42018	2.85485
ENST00000373620.7	30.21369	64.54985	18.13	62.84436
ENST00000373624.6	430.69385	247.77993	255.70279	236.5341
ENST00000373677.1	0.50897	0	32.22213	0
ENST00000373700.9	137.20243	296.55489	85.05162	183.94758
ENST00000373713.7	22	52	18.44031	56
ENST00000373727.5	12.1357	1.55578	5.17709	0
ENST00000373728.6	7.92672	1.11324	6.85927	0
ENST00000373884.6	22	80.52016	24.17732	74.50791
ENST00000374051.7	21.32625	39.7368	8.88335	31.18737
ENST00000374078.5	1852.80604	2352.95353	1912.86217	2691.7968300000002
ENST00000374169.7	562.78074	728.3432	477.70725	731.97832
ENST00000374171.5	69.47199	5.31898	83.80919	5.02168
ENST00000374176.8	49.22367	4e-5	126.50501	2.15179
ENST00000374189.6	176.882	148.63117	122.86793	140.84554
ENST00000374227.8	133.81464	116.09541	163.78102	91.18862
ENST00000374319.8	0	14.68274	15.71205	9.85108
ENST00000374382.4	61.05602	49.29085	36.1239	58.35899
ENST00000374431.7	9.85145	45.27691	10.99405	51.07788
ENST00000374446.7	17.0572	5.7222	12.29705	3.41335
ENST00000374454.1	127.40161	76.54992	112.11105	56.68202
ENST00000374467.4	76	105.78723	60	113.45455
ENST00000374541.4	2.37023	7.25718	0	15.6092
ENST00000374707.1	23.56031	0	2e-5	9.53911
ENST00000374719.8	38.42	37.5	27.34286	23.33333
ENST00000374720.8	292.27482	229.39472	369.31095	263.66457
ENST00000374723.5	65.43886	1e-5	95.37293	0
ENST00000374724.1	25.52345	7.60527	56.71946	8.33543
ENST00000374786.5	7.03109	8.08166	10.96183	32.83349
ENST00000374791.7	97.59156	0	66.02851	0
ENST00000374796.6	143.53926	52.45595	99.67019	51.40291
ENST00000374864.10	474.95629	306.77667	444.20679	399.52703
ENST00000374878.5	57.26713	0	1.99568	9.03095
ENST00000375019.6	8.67512	9.64661	7.72238	44.21896
ENST00000375036.6	598.09222	165.26647	356.7456	119.13547
ENST00000375110.6	137.78021	563.05513	142.71205	412.40658
ENST00000375227.8	29.99864	23.83248	54.83552	22.89665
ENST00000375379.7	134.25178	161.99659	70.43925	141.85316
ENST00000375401.8	267.77385	406.82454	305.91875	459.41341
ENST00000375403.6	76.31717	79.7615	64.77833	140.57244
ENST00000375408.7	48.41737	36.5335	32.72409	17.81502
ENST00000375415.5	8.69367	10.84952	17.72268	14.49118
ENST00000375437.7	0	0	3e-5	4.93715
ENST00000375556.8	0	0	5.36815	1.05276
ENST00000375678.7	7.41641	4.30784	9.84731	10.9885
ENST00000375702.5	0	0	0	0
ENST00000375735.7	335.72167	694.45477	406.94143	426.96534
ENST00000375793.2	330.53898	413.50596	315.01647	425.35076
ENST00000375799.8	186.46102	82.49402	122.92939	94.64922
ENST00000375921.6	17.97414	0	18.92777	0.47897
ENST00000375922.8	1.1802	1.28826	1.40457	0
ENST00000375938.8	0	0	0	0.47897
ENST00000376019.5	8.04131	0	1.48817	3.55022
ENST00000376021.8	8.60132	25.86962	4.76772	25.06434
ENST00000376022.5	2.90483	5.6233	3.07409	5.39594
ENST00000376029.3	10.16691	70.0421	14.31274	60.94737
ENST00000376032.9	123.28563	231.46498	136.35727	174.04212
ENST00000376057.8	166.88493	87.37204	118.22237	173.55484
ENST00000376156.7	40.69384	75.25003	11.45592	29.14841
ENST00000376188.1	1.29972	50.54694	0	0
ENST00000376292.8	94.43124	31.8844	24.10906	22.50339
ENST00000376315.2	7	1	26	3
ENST00000376321.4	50.72727	0	160.14893	10
ENST00000376355.7	57.68348	48.6031	44.25339	56.82658
ENST00000376365.7	111.25153	189.05874	90.38379	169.13946
ENST00000376371.7	327.57395	257.41748	334.66431	179.08884
ENST00000376410.7	272.52564	277.93048	274.18063	212.92883
ENST00000376583.7	73.83331	31.81895	96.044	13.49662
ENST00000376585.6	4.98193	22.82101	5.19603	24.16341
ENST00000376590.9	132.42702	100.90124	51.64538	55.27354
ENST00000376592.6	131.05544	23.71047	114.21817	99.01449
ENST00000376673.8	45.45175	2.76523	97.14559	5.18555
ENST00000376707.4	3.9609	38.79335	6.50505	41.3283
ENST00000376709.9	95.06794	82.03253	218.21919	112.22223
ENST00000376717.6	34.45625	0	45.14553	0
ENST00000376718.8	45.80962	59.37677	80.27501	34.38717
ENST00000376771.9	101.74735	49.25018	101.59596	49.28627
ENST00000376811.5	9.87558	13.17945	10.122	38.71967
ENST00000376918.7	178.13882	307.0679	165.1755	464.43502
ENST00000376955.8	3.33021	2.87764	5.19548	15.00163
ENST00000377026.4	471.63733	205.27713	570.96175	186.7219
ENST00000377039.2	42.93111	19.37	68.69591	13.46893
ENST00000377045.9	229.06889	227.63	201.30409	236.53107
ENST00000377059.7	3e-5	5e-5	5.26632	10.06406
ENST00000377069.8	43.73437	81.94302	55.27144	130.98913
ENST00000377071.9	142.90533	113.11007	140.06811	92.9202
ENST00000377072.8	240.10764	181.81206	90.60621	41.17416
ENST00000377100.8	25.77939	43.86705	20.44314	9.93962
ENST00000377105.5	225.28472	462.47579	37.8386	280.2347
ENST00000377110.9	430.43035	443.54542	313.38256	467.01721
ENST00000377139.8	75.9997	112.16758	42.69161	106.64289
ENST00000377214.8	49.63732	30.28975	54.98689	20.43709
ENST00000377321.5	8.25572	1.73481	3.67677	0
ENST00000377326.7	11.42535	37.26346	11.28158	55.75731
ENST00000377400.8	295.61236	189.14805	221.03635	215.84233
ENST00000377419.1	4.97984	7.48624	2.19232	5.86614
ENST00000377685.9	265.23088	122.36459	396.33072	98.86994
ENST00000377777.6	17	121	5	166.04673
ENST00000377791.4	53.5643	239.23584	36.44301	221.18397
ENST00000377795.7	0	0	1.46685	0
ENST00000377855.6	30.80202	5.50127	14.20176	3.35072
ENST00000377885.6	204.48862	18.23424	36.42888	51.16687
ENST00000377908.6	4.06446	74.07282	0	38.06396
ENST00000377966.4	121.90227	109.3328	64.76094	93.89708
ENST00000377967.9	97.29693	118.53789	27.53922	39.01641
ENST00000377991.9	192.02244	1e-5	229.72042	16.80269
ENST00000377996.5	45.89233	12.37423	17.11621	17.9175
ENST00000378043.9	222.83591	0	81.27709	0
ENST00000378156.9	21.79697	101.74664	63.9101	121.54709
ENST00000378161.5	51.82868	25.57866	38.28369	41.45824
ENST00000378164.7	287.16867	176.22514	199.31577	123.97576
ENST00000378169.7	2.5019	2.61552	2.44236	0
ENST00000378230.8	50.77668	12.00532	26.76772	8.01866
ENST00000378262.7	5.3299	1.12028	3.7965	0
ENST00000378495.7	39.05671	208.13724	22.26931	196.62581
ENST00000378560.8	7.28081	41.0646	6.57642	18.65706
ENST00000378609.9	2549.24961	2312.93982	2576.90665	2248.00873
ENST00000378617.4	30.15627	33.91131	12.40148	23.248
ENST00000378677.6	30.52081	0	261.67524	0
ENST00000378685.8	185.6427	36.7295	181.47973	47.99056
ENST00000378701.5	8.18493	3.28486	20.33597	5.152
ENST00000378719.7	70.94359	16.80236	84.94807	15.62959
ENST00000378723.7	95.99742	65.57738	20.65122	61.25877
ENST00000378798.9	89.2994	206.41296	59.90713	153.21049
ENST00000378799.11	195.41846	364.83306	133.88108	395.86488
ENST00000378814.9	504.39261	615.30171	245.38583	483.03127
ENST00000378843.6	55.21813	2e-5	142.41604	2e-5
ENST00000378895.9	152.87364	171.36459	212.28401	177.32467
ENST00000378930.7	114.35717	20.87503	153.1537	58.64735
ENST00000378932.6	1.31923	2.48586	6.49341	5.99059
ENST00000379016.7	299.20669	230.47698	284.31433	255.09894
ENST00000379052.10	11.52679	164.80386	9.65028	195.43937
ENST00000379059.7	171.92767	114.54231	188.02288	171.93407
ENST00000379066.5	14.84311	9.79891	55.66792	9.38635
ENST00000379068.8	223.06081	749.7298	71.76435	536.57644
ENST00000379096.9	381.59332	199.95196	380.8429	195.612
ENST00000379097.7	6.07145	0	20.30762	5.65198
ENST00000379143.10	990.99846	2754.96341	792.14276	2431.32241
ENST00000379151.9	79.74088	219.01586	77.49762	135.85877
ENST00000379155.9	1e-5	1e-5	4.68964	6.97226
ENST00000379158.7	74.03418	37.49702	91.11145	26.44978
ENST00000379160.3	145.00154	88.03659	198.85724	103.67759
ENST00000379177.5	381.43877	196.15185	348.9973	75.46567
ENST00000379188.7	99.35759	71.70486	102.29891	92.37632
ENST00000379238.7	348.29997	380.68806	301.63186	411.23818
ENST00000379239.9	4.66785	9.97208	4e-5	11.95194
ENST00000379325.7	27.48192	11.0754	14.00326	12.42937
ENST00000379339.5	0	1e-5	30.65557	14.87163
ENST00000379441.7	24.05042	10.52839	50.85458	20.26822
ENST00000379442.7	12.38916	1.13999	47.82908	5.64034
ENST00000379510.5	39.73569	16.18383	81.31595	7.5524
ENST00000379617.2	27	37.33334	31.84482	58.47934
ENST00000379618.6	38	218.66666	82.15518	185.52066
ENST00000379643.10	23.32219	20	21.81506	47.12859
ENST00000379645.8	39.29337	12	38.3459	37
ENST00000379651.7	52.47493	0	40.90985	6.87141
ENST00000379655.8	88.72249	27.86982	181.76445	52.4164
ENST00000379713.8	5.71383	0	18.1826	3.08016
ENST00000379792.6	56.6449	15.02486	79.62209	32.34678
ENST00000379863.7	164.8844	56.4472	235.70036	40.00178
ENST00000379979.8	1.37035	12.44155	4.80255	3.61769
ENST00000380118.8	348.85183	249.74148	308.62264	178.73058
ENST00000380125.6	12.78625	16.00476	5.86204	149.27509
ENST00000380152.8	0.02474	84.66735	0	80.21822
ENST00000380244.7	487.6954	1051.20262	505.71207	560.2
ENST00000380249.5	8.46646	16.51629	2e-5	69.77528
ENST00000380290.7	195.27922	223.81716	190.40772	131.48056
ENST00000380353.8	10.01259	68.38514	6.91774	43.05933
ENST00000380529.5	221.34538	181.92179	147.49363	212.17677
ENST00000380539.7	466.29063	439.13512	268.50407	795.46644
ENST00000380546.7	125.98536	145.88717	61.37236	185.36888
ENST00000380572.3	0	0	6	0
ENST00000380573.4	12.55158	11	8	19.07755
ENST00000380575.8	3.26754	5.20589	0	17.04435
ENST00000380576.9	30.95637	8.78661	21.96758	38.51822
ENST00000380578.1	36.11019	152.86749	22	13.63856
ENST00000380579.6	454.7546	345.2364	189.21299	102.57775
ENST00000380582.7	0	0	0	0
ENST00000380584.8	6.93836	3.18003	0	1e-5
ENST00000380586.5	0	0	0	2.3063
ENST00000380656.7	195.48849	7.49903	249.87191	3.79382
ENST00000380664.9	26.38063	8	47.04194	7.89175
ENST00000380671.6	0	0	9.58517	0
ENST00000380672.9	59.94589	47.7639	40.64199	24.96545
ENST00000380715.5	1096.66873	96.42888	1387.56074	109.15417
ENST00000380716.8	697.36156	981.82131	768.763	922.41877
ENST00000380718.1	0	0	0	2.64195
